,atrib_0,atrib_1,atrib_2,atrib_3,atrib_4,atrib_5,atrib_6,atrib_7,atrib_8,atrib_9,atrib_10,atrib_11,atrib_12,atrib_13,atrib_14,atrib_15,atrib_16,atrib_17,atrib_18,clase
260,200,189,0,0.0,0.0,1.1111113000000001,1.0886619,3.1666667,1.0055408000000001,49.666668,45.11111,60.88889,43.0,-13.666667000000002,33.666668,-20.0,60.88889,0.2938097,-1.9732205000000003,4
261,135,185,0,0.11111111,0.0,2.2222214,2.8100352,2.2777792999999997,1.2895584,47.962963,44.11111,57.33333199999999,42.444443,-11.555555,28.111109999999996,-16.555555,57.33333199999999,0.2591888,-1.9820988000000002,4
262,183,185,0,0.0,0.0,2.8888881,1.4246495000000001,5.7777769999999995,5.556445,44.962963,40.666668,55.0,39.22222,-12.888889,30.111109999999996,-17.222220999999998,55.0,0.28574014,-2.0049881999999997,4
263,253,192,0,0.0,0.0,2.1666667,2.0083156000000004,2.5555553,1.5444031999999999,47.51852,42.333335999999996,59.22221999999999,41.0,-15.555554999999998,35.11111,-19.555555,59.22221999999999,0.30747290000000005,-2.020234,4
264,54,176,0,0.0,0.0,2.1111126000000002,0.68853056,2.6666672,2.6915512,50.666668,46.0,62.66666800000001,43.333332,-14.0,36.0,-22.0,62.66666800000001,0.30857325,-1.9514096999999997,4
265,86,179,0,0.0,0.0,2.0,1.2823589,3.5555559999999997,3.0743864,50.555557,45.77778,62.11111,43.77778,-14.333332999999998,34.666668,-20.333334,62.11111,0.29654688,-1.9786568,4
266,250,196,0,0.0,0.0,1.4999993999999999,1.5018506,2.2777767000000004,1.2186811000000002,47.77778,42.666668,58.77778000000001,41.88889,-15.333332999999998,33.0,-17.666666,58.77778000000001,0.28913772,-2.0459956999999998,4
267,237,192,0,0.11111111,0.0,0.8333333,0.54772305,4.3888893,3.5239922999999997,46.37037,41.11111,57.66666800000001,40.333335999999996,-15.777778,33.88889,-18.11111,57.66666800000001,0.3026748,-2.047243,4
268,214,194,0,0.0,0.0,1.222222,1.0255985,3.2222226000000003,1.6953098999999998,45.074073999999996,40.22222,55.44444300000001,39.555557,-14.555554999999998,31.111109999999996,-16.555555,55.44444300000001,0.29197225,-2.0469983,4
269,160,187,0,0.11111111,0.0,2.6111119,1.9369694,5.1111107,3.5381508000000004,49.48148,44.666668,60.88889,42.88889,-14.444445000000002,34.22222,-19.777779000000002,60.88889,0.2973408,-1.9906267,4
270,201,191,0,0.0,0.0,1.0000006,0.76011723,2.944444,1.0201671,49.185184,44.666668,59.77778000000001,43.11111,-13.555554999999998,31.777779,-18.222220999999998,59.77778000000001,0.27888620000000003,-1.9989927,4
271,217,195,0,0.0,0.0,4.2222233000000005,3.2840809999999996,2.3888892999999998,2.102027,45.074073999999996,39.666668,55.55555699999999,40.0,-16.222220999999998,31.444445,-15.222222,55.55555699999999,0.2929567,-2.1185718,4
272,185,188,0,0.0,0.0,1.7777767,1.1287483999999999,1.9999993999999999,1.2472184,50.185184,45.0,62.11111,43.444443,-15.555554999999998,35.77778,-20.222220999999998,62.11111,0.30042979999999997,-2.0073802,4
273,65,176,0,0.0,0.0,2.8888886,1.4707014999999999,1.5,1.1690452,49.74074,45.22222,61.0,43.0,-13.555554999999998,33.77778,-20.222220999999998,61.0,0.29478699999999997,-1.9657031000000003,4
274,251,195,0,0.0,0.0,2.944444,2.8784,3.833334,2.3546652999999997,47.925926000000004,42.555557,59.22221999999999,42.0,-16.11111,33.88889,-17.777779000000002,59.22221999999999,0.29187490000000005,-2.0567336,4
275,149,182,0,0.11111111,0.0,3.1111126000000002,3.2087827,7.0,5.6489916,39.851852,37.22222,47.333332,35.0,-7.888889,22.444445,-14.555554999999998,47.333332,0.24779001,-1.8682772,4
276,171,187,0,0.0,0.11111111,2.9444453999999998,1.7309813000000003,2.6666672,2.4312777999999997,48.37037,43.333332,60.11111,41.666668,-15.111111,35.22222,-20.11111,60.11111,0.3067255,-1.9985466,4
277,249,200,0,0.0,0.0,2.5555546000000002,2.6218467,2.5,1.2064643,45.296295,40.666668,55.77778000000001,39.444443,-13.888889,31.444445,-17.555555,55.77778000000001,0.29278436,-2.0166461,4
278,24,172,0,0.0,0.0,1.166667,0.9128703000000001,9.777778,5.455545,42.037037,38.0,50.333332,37.77778,-12.111111,24.88889,-12.777778,50.333332,0.24983571,-2.1437180000000002,4
279,129,184,0,0.11111111,0.0,2.222222,0.91084087,3.6111114,1.8186271,45.22222,41.77778,54.44444300000001,39.444443,-10.333333,27.666665999999996,-17.333334,54.44444300000001,0.2758183,-1.9301959,4
280,77,177,0,0.0,0.0,1.3333327,1.3333343999999998,2.1666672,1.9748423,48.407406,44.22222,59.33333199999999,41.666668,-12.555555,32.77778,-20.222220999999998,59.33333199999999,0.29743084,-1.9404231,4
281,189,187,0,0.0,0.0,1.2222226999999999,1.0036974,3.0555553,2.3890192999999997,48.51852,44.11111,59.88889,41.555557,-13.222222,34.11111,-20.88889,59.88889,0.30575457,-1.9474715,4
282,53,176,0,0.0,0.0,1.9444453000000002,0.8798155000000001,1.5555558999999999,1.9962938000000001,50.296295,45.444443,62.11111,43.333332,-14.555554999999998,35.444443,-20.88889,62.11111,0.3024212,-1.9775702000000002,4
283,223,190,0,0.0,0.0,1.9999993999999999,1.0327959,2.055556,1.4669192,46.88889,42.0,57.77778000000001,40.88889,-14.666667000000002,32.666668,-18.0,57.77778000000001,0.29222646,-2.0251334,4
284,188,190,0,0.0,0.0,1.9444447,0.9756285,2.055556,1.1038649999999999,48.88889,44.22222,60.0,42.444443,-14.0,33.333332,-19.333334,60.0,0.29230747,-1.9863075000000001,4
285,205,190,0,0.0,0.0,1.2777773000000001,0.9981452,1.6111107,1.1238158,49.48148,44.77778,60.66666800000001,43.0,-14.111111,33.555557,-19.444445,60.66666800000001,0.29078844,-1.9875988999999998,4
286,214,195,0,0.0,0.0,0.8333333,0.6582802,2.0,0.9660913000000001,46.555557,41.11111,57.33333199999999,41.22222,-16.333334,32.333332,-16.0,57.33333199999999,0.29029859999999996,-2.1013772,4
287,147,182,0,0.0,0.0,2.2777786,1.7051128,2.9444447,1.5974518999999998,43.592594,40.333335999999996,52.55555699999999,37.88889,-9.777778,26.888890000000004,-17.11111,52.55555699999999,0.27866945,-1.9191672,4
288,70,177,0,0.0,0.0,2.166666,1.0697887,1.666666,1.1737879999999998,49.444443,45.0,61.0,42.333335999999996,-13.333332999999998,34.666668,-21.333334,61.0,0.30596185,-1.9426625,4
289,173,190,0,0.11111111,0.0,2.3333328,2.5647182,1.5555558999999999,1.2049291000000002,50.444443,44.88889,62.33333199999999,44.11111,-16.666666,35.666668,-19.0,62.33333199999999,0.29212540000000004,-2.048697,4
290,215,193,0,0.0,0.0,1.9999993999999999,0.5163988,4.8333335,1.2952919,45.22222,40.88889,55.33333199999999,39.444443,-13.0,30.333334000000004,-17.333334,55.33333199999999,0.28924206,-2.0001178,4
291,168,184,0,0.0,0.0,4.6666665,1.5202328999999999,5.8333325,1.8104627,48.25926,43.88889,58.66666800000001,42.22222,-13.111111,31.222221,-18.11111,58.66666800000001,0.2781955,-1.9867758000000002,4
292,227,196,0,0.0,0.0,2.6111114,2.360949,3.5555565000000002,1.6953093999999997,47.185184,42.11111,58.22221999999999,41.22222,-15.222222,33.11111,-17.88889,58.22221999999999,0.29246890000000003,-2.0394914,4
293,202,193,0,0.0,0.0,1.111112,0.7503075,3.3888881,2.489236,41.703705,37.88889,50.666668,36.555557,-11.444445,26.888890000000004,-15.444445000000002,50.666668,0.27838665,-1.9929974999999998,4
294,185,186,0,0.0,0.0,2.1666667,1.8589127,2.9999993,1.3498974,48.22222,44.0,58.88889,41.77778,-12.666667,32.0,-19.333334,58.88889,0.29042712,-1.9560229,4
295,248,200,0,0.0,0.0,1.388888,0.9525792,1.7777779999999999,1.1674607,46.11111,41.333335999999996,56.55555699999999,40.444443,-14.333332999999998,31.333334000000004,-17.0,56.55555699999999,0.28666258,-2.0380163000000002,4
296,253,201,0,0.0,0.0,2.9999993,2.6915497999999998,2.8333328,2.3357134,43.962963,39.22222,53.88889,38.77778,-14.222222,29.777779,-15.555554999999998,53.88889,0.28082979999999996,-2.0678604,4
297,252,201,0,0.0,0.0,4.6111107,5.495115,5.5555553,5.795274,40.296295,35.77778,49.0,36.11111,-13.555554999999998,26.11111,-12.555555,49.0,0.2753682,-2.1758256,4
298,228,191,0,0.0,0.0,1.4444447,0.6206325,2.3333328,1.1925693000000002,49.22222,44.0,60.55555699999999,43.11111,-15.666667000000002,34.0,-18.333334,60.55555699999999,0.28958246,-2.040515,4
299,102,179,0,0.11111111,0.0,1.8333334,1.5311582000000001,2.4444447,1.8816848000000002,49.185184,44.88889,59.77778000000001,42.88889,-12.888889,31.777779,-18.88889,59.77778000000001,0.28268683,-1.9703979999999999,4
300,235,196,0,0.0,0.0,1.6666666,1.333334,2.222222,1.1482682,47.25926,41.77778,58.55555699999999,41.444443,-16.444445,33.88889,-17.444445,58.55555699999999,0.29423782,-2.0746154999999997,4
301,110,182,0,0.0,0.0,2.3888892999999998,1.7940235,2.555556,1.5587274,46.37037,42.666668,56.33333199999999,40.11111,-11.111111,29.888890000000004,-18.777779000000002,56.33333199999999,0.28764573,-1.9300476000000002,4
302,209,191,0,0.0,0.11111111,3.0555553,2.3037815,5.722222,6.071487,48.22222,43.88889,58.66666800000001,42.11111,-13.0,31.333334000000004,-18.333334,58.66666800000001,0.27976418,-1.9649009999999998,4
303,235,195,0,0.0,0.0,1.8888886999999999,2.0940824,2.9999987999999997,1.7384534,48.333332,42.77778,59.66666800000001,42.555557,-16.666666,34.0,-17.333334,59.66666800000001,0.29058507,-2.0810955,4
304,236,193,0,0.0,0.0,2.6666653,1.6865476000000001,4.0555553,3.2756124,49.11111,43.333332,61.22221999999999,42.77778,-17.333334,36.333332,-19.0,61.22221999999999,0.30314395,-2.0654206000000004,4
305,180,186,0,0.11111111,0.0,1.5000013,1.7981453,1.9444441000000003,1.7815933000000002,49.62963,45.0,61.33333199999999,42.555557,-13.888889,35.11111,-21.222220999999998,61.33333199999999,0.30616122,-1.9580852,4
306,181,186,0,0.11111111,0.0,2.9444453999999998,2.7114286,2.0555553,1.6788442,48.814816,44.11111,60.44444300000001,41.88889,-14.111111,34.88889,-20.777779000000002,60.44444300000001,0.30702683,-1.9685109,4
307,132,182,0,0.0,0.0,0.8888893,0.655462,2.1111114,1.7722134999999999,43.51852,40.22222,52.55555699999999,37.77778,-9.888889,27.111109999999996,-17.222220999999998,52.55555699999999,0.2807636,-1.9173490000000002,4
308,133,181,0,0.0,0.0,2.3888892999999998,2.1645303,4.7777769999999995,2.8648567000000003,41.25926,37.77778,49.555557,36.444443,-10.444445,24.88889,-14.444445000000002,49.555557,0.26561940000000006,-1.9983681,4
309,227,195,0,0.11111111,0.0,2.5,2.2385526000000002,3.5000007000000006,2.8886762000000004,47.74074,42.77778,58.55555699999999,41.88889,-14.888889,32.444443,-17.555555,58.55555699999999,0.28449497,-2.038956,4
310,142,183,0,0.11111111,0.0,1.0,0.8692274999999999,1.5555553,1.4857352,43.185184,40.22222,52.0,37.333335999999996,-8.888889,26.444445,-17.555555,52.0,0.28154,-1.8877307,4
311,167,190,0,0.0,0.0,3.055556,0.85418355,5.055556,2.784215,51.074073999999996,44.88889,63.22221999999999,45.11111,-18.555555,36.444443,-17.88889,63.22221999999999,0.29895782,-2.1126902000000003,4
312,23,172,0,0.0,0.0,1.333334,0.8944271999999999,9.166667,5.856621700000001,42.333332,38.0,51.22222,37.77778,-13.0,26.666665999999996,-13.666667000000002,51.22222,0.26545405,-2.1265585,4
313,142,185,0,0.11111111,0.0,2.2777786,1.7690771,3.1111114,1.1674604,47.814816,43.88889,58.22221999999999,41.333335999999996,-11.777778,31.222221,-19.444445,58.22221999999999,0.28914437,-1.9379240000000002,4
314,200,193,0,0.0,0.0,2.555556,2.0403337,4.6111107,3.5926886,41.185184,37.444443,50.0,36.11111,-11.222222,26.444445,-15.222222,50.0,0.27987626,-1.9958013,4
315,178,185,0,0.0,0.0,2.6111119,1.8063676,3.1111114,2.2771008,49.037037,44.0,60.66666800000001,42.444443,-15.111111,34.88889,-19.777779000000002,60.66666800000001,0.30003616,-2.006186,4
316,233,197,0,0.0,0.11111111,3.8888873999999998,2.78621,2.0,1.2649122,49.74074,44.333332,61.44444300000001,43.444443,-16.222220999999998,35.11111,-18.88889,61.44444300000001,0.29465598,-2.0433986,4
317,169,186,0,0.0,0.22222222,2.333334,1.6599869999999999,5.5000005,2.5188184,49.444443,44.666668,61.11111,42.555557,-14.333332999999998,35.0,-20.666666,61.11111,0.30344796,-1.9743939999999998,4
318,118,180,0,0.0,0.0,1.9444447,1.4819913,3.1111114,1.0886628999999999,48.555557,44.11111,59.0,42.555557,-13.333332999999998,31.333334000000004,-18.0,59.0,0.27882218,-1.9960422999999998,4
319,234,194,0,0.0,0.22222222,1.4444453000000002,1.9512585,3.8333333,3.0894084,48.62963,43.0,60.33333199999999,42.555557,-16.88889,35.11111,-18.222220999999998,60.33333199999999,0.29836866,-2.0718758000000004,4
320,142,182,0,0.11111111,0.0,1.1111113000000001,0.8344437,2.7777773999999997,2.051197,43.62963,40.333335999999996,52.88889,37.666668,-9.888889,27.777779,-17.88889,52.88889,0.28686288,-1.9049776999999999,4
321,240,195,0,0.0,0.0,1.8888886999999999,1.1674597,1.8333346000000001,1.7094509999999998,48.851852,43.22222,60.66666800000001,42.666668,-16.88889,35.444443,-18.555555,60.66666800000001,0.3003628,-2.0630436000000003,4
322,224,190,0,0.0,0.0,2.8888886,2.1361103,3.0000007,1.8499245999999998,47.48148,42.444443,58.66666800000001,41.333335999999996,-15.111111,33.555557,-18.444445,58.66666800000001,0.29562140000000003,-2.0259419999999997,4
323,174,188,0,0.0,0.0,2.8888886,2.8803291,3.6111107000000002,2.23524,50.407406,45.444443,62.0,43.77778,-14.888889,34.77778,-19.88889,62.0,0.29399088,-1.9950715,4
324,252,195,0,0.0,0.0,2.6111119,2.091428,3.722222,2.2052138,47.666668,42.444443,58.77778000000001,41.77778,-15.666667000000002,33.333332,-17.666666,58.77778000000001,0.28878826,-2.0516715,4
325,149,185,0,0.0,0.0,1.5555553,1.0680546,3.0555553,1.9254627,49.333332,45.333332,59.55555699999999,43.11111,-12.0,30.666665999999996,-18.666666,59.55555699999999,0.2758892,-1.9527698,4
326,118,182,0,0.11111111,0.0,1.7777779999999999,1.2938610000000001,2.500002,1.42595,45.0,41.666668,54.33333199999999,39.0,-10.0,28.0,-18.0,54.33333199999999,0.28187475,-1.9106771,4
327,170,189,0,0.0,0.0,2.277778,1.3235757,2.4444447,1.7847092,51.11111,45.77778,63.33333199999999,44.22222,-16.0,36.666668,-20.666666,63.33333199999999,0.30134642,-2.0089307,4
328,182,186,0,0.11111111,0.0,3.666666,2.0439608,1.7777767,1.2412661,48.444443,43.77778,59.88889,41.666668,-14.0,34.333332,-20.333334,59.88889,0.30452195,-1.9730555,4
329,10,172,0,0.0,0.0,4.2777769999999995,4.38896,6.6666656,7.360555000000001,44.77778,40.333335999999996,54.66666800000001,39.333335999999996,-13.333332999999998,29.666665999999996,-16.333334,54.66666800000001,0.27804413,-2.0524528,4
330,229,195,0,0.0,0.0,4.166666,2.2779152000000003,4.111111,2.2476342000000002,47.703705,42.444443,58.88889,41.77778,-15.777778,33.555557,-17.777779000000002,58.88889,0.29027814,-2.0527046,4
331,177,190,0,0.0,0.0,0.94444466,0.82775986,1.3888893,0.9525794,52.407406,47.333332,64.55556,45.333332,-15.222222,36.444443,-21.222220999999998,64.55556,0.29773334,-1.9858987000000001,4
332,240,192,0,0.0,0.0,2.3888881,0.6469305000000001,4.3888893,2.3796992,45.962963,40.555557,58.11111,39.22222,-16.222220999999998,36.444443,-20.222220999999998,58.11111,0.32560807,-2.0165783999999998,4
333,236,194,0,0.0,0.0,2.666666,1.9321826000000002,2.4444435,1.7971164000000002,50.11111,44.22222,62.44444300000001,43.666668,-17.666666,37.0,-19.333334,62.44444300000001,0.30066735,-2.0642767,4
334,117,181,0,0.11111111,0.0,1.8333334,1.2427571000000002,3.0000007,2.054805,46.88889,43.0,56.88889,40.77778,-11.666667,30.0,-18.333334,56.88889,0.28328654,-1.9490879,4
335,186,188,0,0.0,0.0,1.8333321,1.2605107,1.9444433,1.2546208,49.962963,45.11111,61.44444300000001,43.333332,-14.555554999999998,34.444443,-19.88889,61.44444300000001,0.29477406,-1.9934397000000001,4
336,9,171,0,0.0,0.0,1.4999993999999999,1.0055392,2.7777773999999997,1.6420400000000002,45.925926000000004,41.0,57.22221999999999,39.555557,-14.777778,33.88889,-19.11111,57.22221999999999,0.30794257,-2.0107226000000002,4
337,190,188,0,0.0,0.0,2.0000006999999997,1.5634716999999998,2.2777773999999997,1.7815938000000002,49.703705,44.666668,61.77778000000001,42.666668,-15.111111,36.22222,-21.11111,61.77778000000001,0.30923617,-1.9845647000000002,4
338,244,194,0,0.0,0.0,1.7222220000000001,1.14342,2.277778,2.03761,49.74074,44.444443,61.66666800000001,43.11111,-15.888889,35.77778,-19.88889,61.66666800000001,0.30085307,-2.0218375,4
339,205,194,0,0.0,0.0,1.6111107,1.2003093,5.388889,3.0435103999999997,41.296295,37.11111,50.444443,36.333335999999996,-12.555555,27.444445,-14.888889,50.444443,0.28055963,-2.0375679,4
340,88,180,0,0.0,0.0,1.4999993999999999,0.93689823,3.833332,2.888675,50.407406,45.22222,62.33333199999999,43.666668,-15.555554999999998,35.77778,-20.222220999999998,62.33333199999999,0.3009182,-2.0087192,4
341,62,177,0,0.0,0.0,1.2777786,0.8798145,1.6666672999999999,0.9428091000000001,51.074073999999996,46.333332,63.11111,43.77778,-14.222222,36.11111,-21.88889,63.11111,0.30621472,-1.9560046000000002,4
342,2,171,0,0.0,0.0,1.9444447,1.2186808999999998,3.6666667,3.1269426,45.77778,41.0,56.33333199999999,40.0,-14.333332999999998,31.666665999999996,-17.333334,56.33333199999999,0.28798285,-2.0329285,4
343,169,190,0,0.0,0.0,3.1111114,1.8094412,2.8888892999999998,2.0940847,52.55555699999999,46.88889,65.0,45.77778,-17.0,37.333332,-20.333334,65.0,0.2970586,-2.0348296,4
344,32,173,0,0.0,0.0,1.7222217,1.7815932,9.0,6.749488,43.592594,39.555557,52.88889,38.333335999999996,-12.111111,27.888890000000004,-15.777778,52.88889,0.26691392,-1.9988575000000002,4
345,205,190,0,0.0,0.0,1.2777773000000001,0.9981452,1.6111107,1.1238158,49.48148,44.77778,60.66666800000001,43.0,-14.111111,33.555557,-19.444445,60.66666800000001,0.29078844,-1.9875988999999998,4
346,204,194,0,0.0,0.0,2.6111114,1.9254627,5.1111107,3.4167332999999998,41.037037,37.0,49.77778,36.333335999999996,-12.111111,26.222221,-14.111111,49.77778,0.27541482,-2.0452008000000004,4
347,187,36,0,0.0,0.0,0.38888884,0.2509243,0.4999999,0.2788868,7.5185184000000005,4.777777700000001,13.0,4.777777700000001,-8.222222,16.444445,-8.222222,13.0,0.6486569000000001,-2.0972927,6
348,225,36,0,0.0,0.0,0.44444457,0.27216554,0.38888893,0.32773070000000004,7.9259257,5.0,13.666667000000002,5.111111,-8.777778,17.222220999999998,-8.444445,13.666667000000002,0.63492066,-2.1073034,6
349,222,145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
350,242,148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
351,125,149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
352,200,31,0,0.0,0.0,2.111111,1.2232319999999999,5.055555,2.6784470000000002,11.259259,8.333333999999999,16.555555,8.888889,-8.777778,15.888889,-7.111111,16.555555,0.5009438,-2.1719491,6
353,221,30,0,0.0,0.0,1.0555556000000001,0.8541837,1.6666666,1.6329935,8.481482000000002,6.111111,13.111111,6.222222299999999,-7.111111,13.888889,-6.777777700000001,13.111111,0.5185864,-2.05997,6
354,240,63,0,0.0,0.0,0.55555564,0.5443313,0.38888916,0.38968176,8.962963,6.3333335,14.0,6.5555553,-7.888889,15.111111,-7.222222299999999,14.0,0.54770046,-2.1218371,6
355,137,141,0,0.0,0.0,0.055555562999999995,0.13608278,0.055555556,0.13608277,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952,6
356,189,68,0,0.0,0.0,1.1111113000000001,0.58373,1.0555557,0.5340273,6.888889,5.6666665,10.333333999999999,4.6666669999999995,-3.6666667,10.333333,-6.666666499999999,10.333333999999999,0.534151,-1.780255,6
357,222,62,0,0.0,0.0,0.27777782,0.25092420000000004,0.6666667,0.55777335,6.4074073,4.111111,11.444445,3.6666667,-6.888889,15.111111,-8.222222,11.444445,0.68080807,-2.0341523,6
358,128,144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
359,186,90,0,0.0,0.0,4.444444,1.4555129999999998,0.6666667,0.4714045,10.037037,7.5555553,15.0,7.5555553,-7.4444447,14.888889,-7.4444447,15.0,0.5339284000000001,-2.067026,6
360,184,145,0,0.0,0.0,0.72222227,0.6116159000000001,0.22222222,0.2721655,0.5555555999999999,0.33333334,1.2222222,0.11111111,-0.6666667,2.0,-1.3333334,1.2222222,0.5277778000000001,-1.9209436000000002,6
361,206,12,0,0.0,0.0,2.6111112000000003,1.4819909,4.5,3.3582406000000002,11.444445,8.444445,17.666667999999998,8.222222,-9.0,18.666666,-9.666667,17.666667999999998,0.5437746999999999,-2.0644825,6
362,202,63,0,0.0,0.0,0.38888907,0.32773090000000005,0.44444466,0.27216563,6.0740742999999995,4.0,10.555555,3.6666667,-6.222222299999999,13.444445000000002,-7.222222299999999,10.555555,0.65353537,-2.04457,6
363,196,95,0,0.0,0.0,1.7222220000000001,1.1238165,1.3333335,1.2649110000000001,7.6296296,6.777777700000001,10.777778,5.3333335,-2.5555556,9.444445,-6.888889,10.777778,0.51256585,-1.7492584,6
364,200,13,0,0.0,0.0,1.7777777,1.8579161,0.27777767,0.25092423,9.296296,6.111111,15.888889,5.888889,-9.555555,19.777779000000002,-10.222222,15.888889,0.63273925,-2.0741334,6
365,223,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
366,201,34,0,0.0,0.0,4.277778,3.05808,0.44444466,0.4036869,13.740741,9.777778,20.88889,10.555555,-11.888889,21.444445,-9.555555,20.88889,0.5448579000000001,-2.1628716,6
367,231,91,0,0.0,0.0,0.4999999,0.27888656,0.5555554,0.17213255,6.0,4.5555553,9.777778,3.6666667,-4.3333335,11.333333,-7.0,9.777778,0.62065095,-1.9349096999999997,6
368,171,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
369,200,147,0,0.0,0.0,0.22222222,0.5443311,0.44444449999999996,0.68853045,0.29629629999999996,0.22222222,0.44444445,0.22222222,-0.22222222,0.44444445,-0.22222222,0.44444445,0.11111111,-2.0943952,6
370,174,152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
371,208,34,0,0.0,0.0,1.7222224,1.7309811000000002,0.44444449999999996,0.50184834,14.444445000000002,10.777778,21.0,11.555555,-11.0,19.666666,-8.666667,21.0,0.479958,-2.1623826,6
372,218,147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
373,187,86,0,0.0,0.0,1.0555556000000001,1.0628402,3.0555553,2.5422366000000003,6.703703999999999,4.6666669999999995,10.888889,4.5555553,-6.111111,12.555555,-6.4444447,10.888889,0.5942257,-2.0544748,6
374,253,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
375,170,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
376,156,154,0,0.0,0.0,0.27777779999999996,0.32773070000000004,0.77777773,0.544331,1.7407408,1.0,3.5555556000000004,0.6666667,-2.2222223,5.4444447,-3.2222223,3.5555556000000004,0.8388889,-1.9882019,6
377,177,33,0,0.0,0.0,1.6666666,1.577621,4.3333335,2.9739609000000002,8.740741,6.4444447,13.111111,6.666666499999999,-6.888889,13.111111,-6.222222299999999,13.111111,0.547103,-2.0561194,6
378,249,58,0,0.0,0.0,1.3333334,0.9428091000000001,0.27777767,0.3277306,8.851851,6.0,14.555554999999998,6.0,-8.555555,17.11111,-8.555555,14.555554999999998,0.6077675,-2.0853417000000003,6
379,182,39,0,0.0,0.0,5.5000005,5.737789,0.611111,0.8798151,9.518517999999998,7.333333500000001,14.333332999999998,6.888889,-6.5555553,14.444445000000002,-7.888889,14.333332999999998,0.5760211,-2.0362277,6
380,155,40,0,0.0,0.0,1.888889,2.072751,0.05555554,0.13608274,1.2592591999999998,1.2222222,1.5555556000000001,1.0,-0.11111111,0.8888889000000001,-0.7777778000000001,1.5555556000000001,0.11666667,-1.5707964,6
381,220,61,0,0.0,0.0,0.27777776,0.13608277,0.5555555999999999,0.27216548,6.888889,4.5555553,12.0,4.111111,-7.0,15.333332999999998,-8.333333,12.0,0.65589225,-2.039459,6
382,206,64,0,0.0,0.0,0.055555504000000006,0.13608263,0.27777776,0.13608277,5.703704,3.6666667,10.333333999999999,3.1111112000000003,-6.111111,13.888889,-7.777777700000001,10.333333999999999,0.6979798,-2.015428,6
383,160,95,0,0.0,0.0,3.2222223,3.5444269999999998,0.22222225,0.4036867,2.148148,2.1111112000000003,2.5555556,1.7777778000000002,-0.11111111,1.2222222,-1.1111111999999999,2.5555556,0.10119048,-1.6289082000000001,6
384,206,61,0,0.0,0.0,0.5555555,0.40368673,0.4999999,0.45946813,7.0740743,4.6666669999999995,12.222222,4.3333335,-7.222222299999999,15.444445000000002,-8.222222,12.222222,0.64589113,-2.0487173,6
385,180,142,0,0.0,0.0,0.16666669,0.27888670000000004,0.11111111,0.17213261,0.11111111,0.0,0.33333334,0.0,-0.33333334,0.6666667,-0.33333334,0.33333334,0.22222222,-2.0943952,6
386,158,154,0,0.0,0.0,0.9444444,1.0835471,0.2222222,0.40368667,0.6296295999999999,0.44444445,1.2222222,0.22222222,-0.5555555999999999,1.7777778000000002,-1.2222222,1.2222222,0.27777779999999996,-1.8611541,6
387,231,30,0,0.0,0.11111111,0.72222215,0.7123252,2.9999998,2.7968237,7.037037,4.777777700000001,11.666667,4.6666669999999995,-6.777777700000001,13.888889,-7.111111,11.666667,0.6137184,-2.0472759999999997,6
388,242,65,0,0.0,0.0,0.5555553000000001,0.27216578,1.0,0.42163682,8.925925999999999,6.111111,14.333332999999998,6.3333335,-8.444445,16.222220999999998,-7.777777700000001,14.333332999999998,0.5834604999999999,-2.1218784,6
389,161,89,0,0.0,0.0,4.6666665,5.1164227,0.16666682,0.27888685,3.1111112000000003,2.8888887999999997,3.7777777,2.6666667,-0.6666667,2.0,-1.3333334,3.7777777,0.09764310000000001,-1.8904839,6
390,242,148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
391,138,144,0,0.0,0.0,0.8888889000000001,0.86066306,0.27777779999999996,0.53402734,0.6666667,0.5555555999999999,1.0,0.44444445,-0.33333334,1.0,-0.6666667,1.0,0.37037036,-1.9042695,6
